,#,host/name,direction,2s,10s,40s,cumulative,t,cumulative_parsed,t_parsed
1473,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-54-17,154,2023-12-07 11:54:17
1474,1,172.30.74.51,=>,289Kb,289Kb,289Kb,72.3KB,2023-12-07-11-55-49,72300,2023-12-07 11:55:49
1475,,136.231.7.16,<=,34.3Mb,34.3Mb,34.3Mb,8.56MB,2023-12-07-11-55-49,8560000,2023-12-07 11:55:49
1476,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-55-49,340,2023-12-07 11:55:49
1477,,172.30.64.1,<=,3.82Kb,3.82Kb,3.82Kb,979B,2023-12-07-11-55-49,979,2023-12-07 11:55:49
1478,3,239.255.255.250,=>,0b,0b,0b,0B,2023-12-07-11-55-49,0,2023-12-07 11:55:49
1479,,172.30.64.1,<=,3.13Kb,3.13Kb,3.13Kb,802B,2023-12-07-11-55-49,802,2023-12-07 11:55:49
1480,4,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-55-49,0,2023-12-07 11:55:49
1481,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-55-49,154,2023-12-07 11:55:49
1482,1,172.30.74.51,=>,70.0Kb,70.0Kb,70.0Kb,17.5KB,2023-12-07-11-53-07,17500,2023-12-07 11:53:07
1483,,136.231.7.16,<=,7.42Mb,7.42Mb,7.42Mb,1.86MB,2023-12-07-11-53-07,1860000,2023-12-07 11:53:07
1484,2,172.30.74.51,=>,792b,792b,792b,198B,2023-12-07-11-53-07,198,2023-12-07 11:53:07
1485,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-11-53-07,693,2023-12-07 11:53:07
1486,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-53-07,0,2023-12-07 11:53:07
1487,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-53-07,77,2023-12-07 11:53:07
1488,1,172.30.74.51,=>,92.2Kb,92.2Kb,92.2Kb,23.1KB,2023-12-07-11-52-37,23100,2023-12-07 11:52:37
1489,,136.231.7.16,<=,11.8Mb,11.8Mb,11.8Mb,2.95MB,2023-12-07-11-52-37,2950000,2023-12-07 11:52:37
1490,2,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-11-52-37,0,2023-12-07 11:52:37
1491,,172.30.64.1,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-12-07-11-52-37,284,2023-12-07 11:52:37
1492,1,172.30.74.51,=>,90.8Kb,90.8Kb,90.8Kb,22.7KB,2023-12-07-11-58-45,22700,2023-12-07 11:58:45
1493,,136.231.7.16,<=,10.5Mb,10.5Mb,10.5Mb,2.62MB,2023-12-07-11-58-45,2620000,2023-12-07 11:58:45
1494,2,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-11-58-45,0,2023-12-07 11:58:45
1495,,172.30.64.1,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-12-07-11-58-45,284,2023-12-07 11:58:45
1496,1,172.30.74.51,=>,281Kb,281Kb,281Kb,70.3KB,2023-12-07-11-58-38,70300,2023-12-07 11:58:38
1497,,136.231.7.16,<=,34.0Mb,34.0Mb,34.0Mb,8.51MB,2023-12-07-11-58-38,8510000,2023-12-07 11:58:38
1498,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-58-38,340,2023-12-07 11:58:38
1499,,172.30.64.1,<=,3.34Kb,3.34Kb,3.34Kb,854B,2023-12-07-11-58-38,854,2023-12-07 11:58:38
1500,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-58-38,0,2023-12-07 11:58:38
1501,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-58-38,77,2023-12-07 11:58:38
1502,4,172.30.79.255,=>,0b,0b,0b,0B,2023-12-07-11-58-38,0,2023-12-07 11:58:38
1503,,172.30.64.1,<=,288b,288b,288b,72B,2023-12-07-11-58-38,72,2023-12-07 11:58:38
1504,1,172.30.74.51,=>,355Kb,355Kb,355Kb,88.8KB,2023-12-07-11-48-23,88800,2023-12-07 11:48:23
1505,,136.231.7.16,<=,51.1Mb,51.1Mb,51.1Mb,12.8MB,2023-12-07-11-48-23,12800000,2023-12-07 11:48:23
1506,2,172.30.74.51,=>,1.61Kb,1.61Kb,1.61Kb,411B,2023-12-07-11-48-23,411,2023-12-07 11:48:23
1507,,172.30.64.1,<=,4.38Kb,4.38Kb,4.38Kb,1.09KB,2023-12-07-11-48-23,1090,2023-12-07 11:48:23
1508,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-48-23,0,2023-12-07 11:48:23
1509,,172.30.64.1,<=,924b,924b,924b,231B,2023-12-07-11-48-23,231,2023-12-07 11:48:23
1510,1,172.30.74.51,=>,183Kb,183Kb,183Kb,45.8KB,2023-12-07-11-52-27,45800,2023-12-07 11:52:27
1511,,136.231.7.16,<=,18.7Mb,18.7Mb,18.7Mb,4.67MB,2023-12-07-11-52-27,4670000,2023-12-07 11:52:27
1512,2,172.30.74.51,=>,1.60Kb,1.60Kb,1.60Kb,410B,2023-12-07-11-52-27,410,2023-12-07 11:52:27
1513,,172.30.64.1,<=,2.77Kb,2.77Kb,2.77Kb,710B,2023-12-07-11-52-27,710,2023-12-07 11:52:27
1514,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-52-27,0,2023-12-07 11:52:27
1515,,172.30.64.1,<=,924b,924b,924b,231B,2023-12-07-11-52-27,231,2023-12-07 11:52:27
1516,1,172.30.74.51,=>,193Kb,193Kb,193Kb,48.2KB,2023-12-07-12-02-51,48200,2023-12-07 12:02:51
1517,,136.231.7.16,<=,24.3Mb,24.3Mb,24.3Mb,6.07MB,2023-12-07-12-02-51,6070000,2023-12-07 12:02:51
1518,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-02-51,241,2023-12-07 12:02:51
1519,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-02-51,693,2023-12-07 12:02:51
1520,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-02-51,0,2023-12-07 12:02:51
1521,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-02-51,154,2023-12-07 12:02:51
1522,1,172.30.74.51,=>,183Kb,183Kb,183Kb,45.8KB,2023-12-07-11-56-03,45800,2023-12-07 11:56:03
1523,,136.231.7.16,<=,26.3Mb,26.3Mb,26.3Mb,6.58MB,2023-12-07-11-56-03,6580000,2023-12-07 11:56:03
1524,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-56-03,340,2023-12-07 11:56:03
1525,,172.30.64.1,<=,4.37Kb,4.37Kb,4.37Kb,1.09KB,2023-12-07-11-56-03,1090,2023-12-07 11:56:03
1526,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-56-03,0,2023-12-07 11:56:03
1527,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-56-03,154,2023-12-07 11:56:03
1528,1,172.30.74.51,=>,180Kb,180Kb,180Kb,45.1KB,2023-12-07-11-50-54,45100,2023-12-07 11:50:54
1529,,136.231.7.16,<=,24.3Mb,24.3Mb,24.3Mb,6.08MB,2023-12-07-11-50-54,6080000,2023-12-07 11:50:54
1530,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-11-50-54,241,2023-12-07 11:50:54
1531,,172.30.64.1,<=,2.18Kb,2.18Kb,2.18Kb,557B,2023-12-07-11-50-54,557,2023-12-07 11:50:54
1532,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-50-54,0,2023-12-07 11:50:54
1533,,172.30.64.1,<=,628b,628b,628b,157B,2023-12-07-11-50-54,157,2023-12-07 11:50:54
1534,1,172.30.74.51,=>,193Kb,193Kb,193Kb,48.2KB,2023-12-07-11-56-29,48200,2023-12-07 11:56:29
1535,,136.231.7.16,<=,20.2Mb,20.2Mb,20.2Mb,5.05MB,2023-12-07-11-56-29,5050000,2023-12-07 11:56:29
1536,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-56-29,340,2023-12-07 11:56:29
1537,,172.30.64.1,<=,4.37Kb,4.37Kb,4.37Kb,1.09KB,2023-12-07-11-56-29,1090,2023-12-07 11:56:29
1538,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-56-29,0,2023-12-07 11:56:29
1539,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-56-29,154,2023-12-07 11:56:29
1540,1,172.30.74.51,=>,270Kb,270Kb,270Kb,67.5KB,2023-12-07-11-50-20,67500,2023-12-07 11:50:20
1541,,136.231.7.16,<=,34.2Mb,34.2Mb,34.2Mb,8.55MB,2023-12-07-11-50-20,8550000,2023-12-07 11:50:20
1542,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-11-50-20,241,2023-12-07 11:50:20
1543,,172.30.64.1,<=,3.26Kb,3.26Kb,3.26Kb,835B,2023-12-07-11-50-20,835,2023-12-07 11:50:20
1544,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-50-20,0,2023-12-07 11:50:20
1545,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-50-20,154,2023-12-07 11:50:20
1546,1,172.30.74.51,=>,186Kb,186Kb,186Kb,46.5KB,2023-12-07-12-00-13,46500,2023-12-07 12:00:13
1547,,136.231.7.16,<=,22.1Mb,22.1Mb,22.1Mb,5.53MB,2023-12-07-12-00-13,5530000,2023-12-07 12:00:13
1548,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-00-13,241,2023-12-07 12:00:13
1549,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-00-13,693,2023-12-07 12:00:13
1550,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-00-13,0,2023-12-07 12:00:13
1551,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-00-13,154,2023-12-07 12:00:13
1552,1,172.30.74.51,=>,17.2Kb,17.2Kb,17.2Kb,4.31KB,2023-12-07-12-06-19,4310,2023-12-07 12:06:19
1553,,136.231.7.16,<=,902Kb,902Kb,902Kb,225KB,2023-12-07-12-06-19,225000,2023-12-07 12:06:19
1554,2,172.30.74.51,=>,876b,876b,876b,219B,2023-12-07-12-06-19,219,2023-12-07 12:06:19
1555,,172.30.64.1,<=,3.67Kb,3.67Kb,3.67Kb,939B,2023-12-07-12-06-19,939,2023-12-07 12:06:19
1556,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-06-19,0,2023-12-07 12:06:19
1557,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-06-19,77,2023-12-07 12:06:19
1558,1,172.30.74.51,=>,2.64Kb,2.64Kb,2.64Kb,676B,2023-12-07-12-05-29,676,2023-12-07 12:05:29
1559,,136.231.7.16,<=,234Kb,234Kb,234Kb,58.6KB,2023-12-07-12-05-29,58600,2023-12-07 12:05:29
1560,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-05-29,99,2023-12-07 12:05:29
1561,,172.30.64.1,<=,2.23Kb,2.23Kb,2.23Kb,570B,2023-12-07-12-05-29,570,2023-12-07 12:05:29
1562,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-05-29,0,2023-12-07 12:05:29
1563,,172.30.64.1,<=,312b,312b,312b,78B,2023-12-07-12-05-29,78,2023-12-07 12:05:29
1564,1,172.30.74.51,=>,220Kb,220Kb,220Kb,55.0KB,2023-12-07-12-04-24,55000,2023-12-07 12:04:24
1565,,136.231.7.16,<=,8.66Mb,8.66Mb,8.66Mb,2.16MB,2023-12-07-12-04-24,2160000,2023-12-07 12:04:24
1566,2,172.30.74.51,=>,1.22Kb,1.22Kb,1.22Kb,312B,2023-12-07-12-04-24,312,2023-12-07 12:04:24
1567,,l03236.mshome.net,<=,2.23Kb,2.23Kb,2.23Kb,570B,2023-12-07-12-04-24,570,2023-12-07 12:04:24
1568,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-12-07-12-04-24,0,2023-12-07 12:04:24
1569,,l03236.mshome.net,<=,924b,924b,924b,231B,2023-12-07-12-04-24,231,2023-12-07 12:04:24
1570,1,172.30.74.51,=>,178Kb,178Kb,178Kb,44.5KB,2023-12-07-12-07-20,44500,2023-12-07 12:07:20
1571,,136.231.7.16,<=,21.0Mb,21.0Mb,21.0Mb,5.26MB,2023-12-07-12-07-20,5260000,2023-12-07 12:07:20
1572,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-07-20,241,2023-12-07 12:07:20
1573,,172.30.64.1,<=,2.15Kb,2.15Kb,2.15Kb,551B,2023-12-07-12-07-20,551,2023-12-07 12:07:20
1574,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-07-20,0,2023-12-07 12:07:20
1575,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-07-20,154,2023-12-07 12:07:20
1576,1,172.30.74.51,=>,185Kb,185Kb,185Kb,46.2KB,2023-12-07-11-51-23,46200,2023-12-07 11:51:23
1577,,136.231.7.16,<=,21.8Mb,21.8Mb,21.8Mb,5.44MB,2023-12-07-11-51-23,5440000,2023-12-07 11:51:23
1578,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-51-23,340,2023-12-07 11:51:23
1579,,172.30.64.1,<=,3.33Kb,3.33Kb,3.33Kb,852B,2023-12-07-11-51-23,852,2023-12-07 11:51:23
1580,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-51-23,0,2023-12-07 11:51:23
1581,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-51-23,77,2023-12-07 11:51:23
1582,1,172.30.74.51,=>,188Kb,188Kb,188Kb,46.9KB,2023-12-07-11-51-13,46900,2023-12-07 11:51:13
1583,,136.231.7.16,<=,23.0Mb,23.0Mb,23.0Mb,5.74MB,2023-12-07-11-51-13,5740000,2023-12-07 11:51:13
1584,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-11-51-13,241,2023-12-07 11:51:13
1585,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-11-51-13,693,2023-12-07 11:51:13
1586,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-51-13,0,2023-12-07 11:51:13
1587,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-51-13,154,2023-12-07 11:51:13
1588,1,172.30.74.51,=>,286Kb,286Kb,286Kb,71.6KB,2023-12-07-11-57-50,71600,2023-12-07 11:57:50
1589,,136.231.7.16,<=,37.4Mb,37.4Mb,37.4Mb,9.34MB,2023-12-07-11-57-50,9340000,2023-12-07 11:57:50
1590,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-57-50,340,2023-12-07 11:57:50
1591,,172.30.64.1,<=,2.24Kb,2.24Kb,2.24Kb,574B,2023-12-07-11-57-50,574,2023-12-07 11:57:50
1592,3,239.255.255.250,=>,0b,0b,0b,0B,2023-12-07-11-57-50,0,2023-12-07 11:57:50
1593,,172.30.64.1,<=,3.13Kb,3.13Kb,3.13Kb,802B,2023-12-07-11-57-50,802,2023-12-07 11:57:50
1594,4,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-57-50,0,2023-12-07 11:57:50
1595,,172.30.64.1,<=,628b,628b,628b,157B,2023-12-07-11-57-50,157,2023-12-07 11:57:50
1596,1,172.30.74.51,=>,270Kb,270Kb,270Kb,67.5KB,2023-12-07-11-50-39,67500,2023-12-07 11:50:39
1597,,136.231.7.16,<=,39.0Mb,39.0Mb,39.0Mb,9.74MB,2023-12-07-11-50-39,9740000,2023-12-07 11:50:39
1598,2,172.30.74.51,=>,1.60Kb,1.60Kb,1.60Kb,410B,2023-12-07-11-50-39,410,2023-12-07 11:50:39
1599,,l03236.mshome.net,<=,3.33Kb,3.33Kb,3.33Kb,852B,2023-12-07-11-50-39,852,2023-12-07 11:50:39
1600,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-12-07-11-50-39,0,2023-12-07 11:50:39
1601,,l03236.mshome.net,<=,924b,924b,924b,231B,2023-12-07-11-50-39,231,2023-12-07 11:50:39
1602,4,172.30.79.255,=>,0b,0b,0b,0B,2023-12-07-11-50-39,0,2023-12-07 11:50:39
1603,,l03236.mshome.net,<=,288b,288b,288b,72B,2023-12-07-11-50-39,72,2023-12-07 11:50:39
1604,1,172.30.74.51,=>,182Kb,182Kb,182Kb,45.4KB,2023-12-07-11-56-13,45400,2023-12-07 11:56:13
1605,,136.231.7.16,<=,24.6Mb,24.6Mb,24.6Mb,6.15MB,2023-12-07-11-56-13,6150000,2023-12-07 11:56:13
1606,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-56-13,340,2023-12-07 11:56:13
1607,,172.30.64.1,<=,2.22Kb,2.22Kb,2.22Kb,568B,2023-12-07-11-56-13,568,2023-12-07 11:56:13
1608,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-56-13,0,2023-12-07 11:56:13
1609,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-56-13,77,2023-12-07 11:56:13
1610,1,172.30.74.51,=>,185Kb,185Kb,185Kb,46.4KB,2023-12-07-11-54-08,46400,2023-12-07 11:54:08
1611,,136.231.7.16,<=,21.1Mb,21.1Mb,21.1Mb,5.27MB,2023-12-07-11-54-08,5270000,2023-12-07 11:54:08
1612,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-11-54-08,241,2023-12-07 11:54:08
1613,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-11-54-08,693,2023-12-07 11:54:08
1614,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-54-08,0,2023-12-07 11:54:08
1615,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-54-08,154,2023-12-07 11:54:08
1616,4,172.30.79.255,=>,0b,0b,0b,0B,2023-12-07-11-54-08,0,2023-12-07 11:54:08
1617,,172.30.64.1,<=,288b,288b,288b,72B,2023-12-07-11-54-08,72,2023-12-07 11:54:08
1618,1,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-06-48,99,2023-12-07 12:06:48
1619,,l03236.mshome.net,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-12-06-48,426,2023-12-07 12:06:48
1620,2,mdns.mcast.net,=>,0b,0b,0b,0B,2023-12-07-12-06-48,0,2023-12-07 12:06:48
1621,,l03236.mshome.net,<=,292b,292b,292b,73B,2023-12-07-12-06-48,73,2023-12-07 12:06:48
1622,1,172.30.74.51,=>,187Kb,187Kb,187Kb,46.8KB,2023-12-07-11-58-10,46800,2023-12-07 11:58:10
1623,,136.231.7.16,<=,22.1Mb,22.1Mb,22.1Mb,5.53MB,2023-12-07-11-58-10,5530000,2023-12-07 11:58:10
1624,2,172.30.74.51,=>,568b,568b,568b,142B,2023-12-07-11-58-10,142,2023-12-07 11:58:10
1625,,172.30.64.1,<=,2.15Kb,2.15Kb,2.15Kb,551B,2023-12-07-11-58-10,551,2023-12-07 11:58:10
1626,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-58-10,0,2023-12-07 11:58:10
1627,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-58-10,154,2023-12-07 11:58:10
1628,1,172.30.74.51,=>,94.9Kb,94.9Kb,94.9Kb,23.7KB,2023-12-07-12-00-18,23700,2023-12-07 12:00:18
1629,,136.231.7.16,<=,12.5Mb,12.5Mb,12.5Mb,3.12MB,2023-12-07-12-00-18,3120000,2023-12-07 12:00:18
1630,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-00-18,99,2023-12-07 12:00:18
1631,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-12-00-18,426,2023-12-07 12:00:18
1632,1,172.30.74.51,=>,64.2Kb,64.2Kb,64.2Kb,16.0KB,2023-12-07-11-57-25,16000,2023-12-07 11:57:25
1633,,136.231.7.16,<=,6.73Mb,6.73Mb,6.73Mb,1.68MB,2023-12-07-11-57-25,1680000,2023-12-07 11:57:25
1634,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-11-57-25,99,2023-12-07 11:57:25
1635,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-11-57-25,693,2023-12-07 11:57:25
1636,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-57-25,0,2023-12-07 11:57:25
1637,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-57-25,77,2023-12-07 11:57:25
1638,1,172.30.74.51,=>,190Kb,190Kb,190Kb,47.4KB,2023-12-07-11-52-23,47400,2023-12-07 11:52:23
1639,,136.231.7.16,<=,24.1Mb,24.1Mb,24.1Mb,6.03MB,2023-12-07-11-52-23,6030000,2023-12-07 11:52:23
1640,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-11-52-23,241,2023-12-07 11:52:23
1641,,172.30.64.1,<=,2.16Kb,2.16Kb,2.16Kb,553B,2023-12-07-11-52-23,553,2023-12-07 11:52:23
1642,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-52-23,0,2023-12-07 11:52:23
1643,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-52-23,154,2023-12-07 11:52:23
1644,1,172.30.74.51,=>,278Kb,278Kb,278Kb,69.6KB,2023-12-07-11-52-33,69600,2023-12-07 11:52:33
1645,,136.231.7.16,<=,34.3Mb,34.3Mb,34.3Mb,8.56MB,2023-12-07-11-52-33,8560000,2023-12-07 11:52:33
1646,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-52-33,340,2023-12-07 11:52:33
1647,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-11-52-33,426,2023-12-07 11:52:33
1648,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-52-33,0,2023-12-07 11:52:33
1649,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-52-33,77,2023-12-07 11:52:33
1650,1,172.30.74.51,=>,17.1Kb,17.1Kb,17.1Kb,4.29KB,2023-12-07-12-02-40,4290,2023-12-07 12:02:40
1651,,136.231.7.16,<=,1.33Mb,1.33Mb,1.33Mb,342KB,2023-12-07-12-02-40,342000,2023-12-07 12:02:40
1652,2,172.30.74.51,=>,400b,400b,400b,100B,2023-12-07-12-02-40,100,2023-12-07 12:02:40
1653,,172.30.64.1,<=,1.67Kb,1.67Kb,1.67Kb,428B,2023-12-07-12-02-40,428,2023-12-07 12:02:40
1654,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-02-40,0,2023-12-07 12:02:40
1655,,172.30.64.1,<=,312b,312b,312b,78B,2023-12-07-12-02-40,78,2023-12-07 12:02:40
1656,1,172.30.74.51,=>,182Kb,182Kb,182Kb,45.4KB,2023-12-07-11-48-29,45400,2023-12-07 11:48:29
1657,,136.231.7.16,<=,22.9Mb,22.9Mb,22.9Mb,5.73MB,2023-12-07-11-48-29,5730000,2023-12-07 11:48:29
1658,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-48-29,340,2023-12-07 11:48:29
1659,,172.30.64.1,<=,2.22Kb,2.22Kb,2.22Kb,568B,2023-12-07-11-48-29,568,2023-12-07 11:48:29
1660,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-48-29,0,2023-12-07 11:48:29
1661,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-48-29,77,2023-12-07 11:48:29
1662,1,172.30.74.51,=>,173Kb,173Kb,173Kb,43.3KB,2023-12-07-11-51-26,43300,2023-12-07 11:51:26
1663,,136.231.7.16,<=,19.2Mb,19.2Mb,19.2Mb,4.80MB,2023-12-07-11-51-26,4800000,2023-12-07 11:51:26
1664,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-11-51-26,340,2023-12-07 11:51:26
1665,,172.30.64.1,<=,2.22Kb,2.22Kb,2.22Kb,568B,2023-12-07-11-51-26,568,2023-12-07 11:51:26
1666,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-51-26,0,2023-12-07 11:51:26
1667,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-11-51-26,77,2023-12-07 11:51:26
1668,1,172.30.74.51,=>,181Kb,181Kb,181Kb,45.4KB,2023-12-07-11-50-13,45400,2023-12-07 11:50:13
1669,,136.231.7.16,<=,23.8Mb,23.8Mb,23.8Mb,5.95MB,2023-12-07-11-50-13,5950000,2023-12-07 11:50:13
1670,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-11-50-13,241,2023-12-07 11:50:13
1671,,172.30.64.1,<=,2.15Kb,2.15Kb,2.15Kb,551B,2023-12-07-11-50-13,551,2023-12-07 11:50:13
1672,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-50-13,0,2023-12-07 11:50:13
1673,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-50-13,154,2023-12-07 11:50:13
1674,1,172.30.74.51,=>,277Kb,277Kb,277Kb,69.3KB,2023-12-07-12-00-24,69300,2023-12-07 12:00:24
1675,,136.231.7.16,<=,33.2Mb,33.2Mb,33.2Mb,8.30MB,2023-12-07-12-00-24,8300000,2023-12-07 12:00:24
1676,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-12-00-24,340,2023-12-07 12:00:24
1677,,172.30.64.1,<=,2.22Kb,2.22Kb,2.22Kb,568B,2023-12-07-12-00-24,568,2023-12-07 12:00:24
1678,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-00-24,0,2023-12-07 12:00:24
1679,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-00-24,77,2023-12-07 12:00:24
1680,1,172.30.74.51,=>,183Kb,183Kb,183Kb,45.7KB,2023-12-07-11-51-33,45700,2023-12-07 11:51:33
1681,,136.231.7.16,<=,23.0Mb,23.0Mb,23.0Mb,5.74MB,2023-12-07-11-51-33,5740000,2023-12-07 11:51:33
1682,2,172.30.74.51,=>,1.54Kb,1.54Kb,1.54Kb,394B,2023-12-07-11-51-33,394,2023-12-07 11:51:33
1683,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-11-51-33,693,2023-12-07 11:51:33
1684,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-11-51-33,0,2023-12-07 11:51:33
1685,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-11-51-33,154,2023-12-07 11:51:33
1686,1,172.30.74.51,=>,46.9Kb,46.9Kb,46.9Kb,11.7KB,2023-12-07-11-49-10,11700,2023-12-07 11:49:10
1687,,136.231.7.16,<=,1.75Mb,1.75Mb,1.75Mb,448KB,2023-12-07-11-49-10,448000,2023-12-07 11:49:10
1688,2,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-11-49-10,0,2023-12-07 11:49:10
1689,,172.30.64.1,<=,568b,568b,568b,142B,2023-12-07-11-49-10,142,2023-12-07 11:49:10
1690,1,172.30.74.51,=>,94.5Kb,94.5Kb,94.5Kb,23.6KB,2023-12-07-11-55-30,23600,2023-12-07 11:55:30
1691,,136.231.7.16,<=,10.9Mb,10.9Mb,10.9Mb,2.72MB,2023-12-07-11-55-30,2720000,2023-12-07 11:55:30
1692,2,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-11-55-30,0,2023-12-07 11:55:30
1693,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-11-55-30,426,2023-12-07 11:55:30
