,#,host/name,direction,2s,10s,40s,cumulative,t,cumulative_parsed,t_parsed
2197,,172.30.64.1,<=,308b,308b,308b,77B,2023-11-24-16-18-47,77,2023-11-24 16:18:47
2198,1,172.30.74.51,=>,170Kb,170Kb,170Kb,42.5KB,2023-11-24-16-18-29,42500,2023-11-24 16:18:29
2199,,s3-r-w.eu-central-1.amazonaws.com,<=,22.7Mb,22.7Mb,22.7Mb,5.68MB,2023-11-24-16-18-29,5680000,2023-11-24 16:18:29
2200,2,172.30.74.51,=>,1.21Kb,1.21Kb,1.21Kb,309B,2023-11-24-16-18-29,309,2023-11-24 16:18:29
2201,,l03236.mshome.net,<=,1.65Kb,1.65Kb,1.65Kb,423B,2023-11-24-16-18-29,423,2023-11-24 16:18:29
2202,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-18-29,0,2023-11-24 16:18:29
2203,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-18-29,77,2023-11-24 16:18:29
2204,1,172.30.74.51,=>,260Kb,260Kb,260Kb,65.1KB,2023-11-24-16-12-16,65099,2023-11-24 16:12:16
2205,,s3-r-w.eu-central-1.amazonaws.com,<=,35.3Mb,35.3Mb,35.3Mb,8.81MB,2023-11-24-16-12-16,8810000,2023-11-24 16:12:16
2206,2,172.30.74.51,=>,1.20Kb,1.20Kb,1.20Kb,308B,2023-11-24-16-12-16,308,2023-11-24 16:12:16
2207,,l03236.mshome.net,<=,1.09Kb,1.09Kb,1.09Kb,279B,2023-11-24-16-12-16,279,2023-11-24 16:12:16
2208,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-12-16,0,2023-11-24 16:12:16
2209,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-12-16,77,2023-11-24 16:12:16
2210,1,172.30.74.51,=>,38.5Kb,38.5Kb,38.5Kb,9.63KB,2023-11-24-16-21-34,9630,2023-11-24 16:21:34
2211,,52.219.46.89,<=,5.55Mb,5.55Mb,5.55Mb,1.39MB,2023-11-24-16-21-34,1390000,2023-11-24 16:21:34
2212,2,172.30.74.51,=>,43.2Kb,43.2Kb,43.2Kb,10.8KB,2023-11-24-16-21-34,10800,2023-11-24 16:21:34
2213,,52.219.171.118,<=,5.36Mb,5.36Mb,5.36Mb,1.34MB,2023-11-24-16-21-34,1340000,2023-11-24 16:21:34
2214,3,172.30.74.51,=>,50.8Kb,50.8Kb,50.8Kb,12.7KB,2023-11-24-16-21-34,12700,2023-11-24 16:21:34
2215,,3.5.138.175,<=,5.19Mb,5.19Mb,5.19Mb,1.30MB,2023-11-24-16-21-34,1300000,2023-11-24 16:21:34
2216,4,172.30.74.51,=>,32.4Kb,32.4Kb,32.4Kb,8.11KB,2023-11-24-16-21-34,8109,2023-11-24 16:21:34
2217,,52.219.140.113,<=,4.81Mb,4.81Mb,4.81Mb,1.20MB,2023-11-24-16-21-34,1200000,2023-11-24 16:21:34
2218,5,172.30.74.51,=>,44.2Kb,44.2Kb,44.2Kb,11.1KB,2023-11-24-16-21-34,11100,2023-11-24 16:21:34
2219,,3.5.135.4,<=,4.51Mb,4.51Mb,4.51Mb,1.13MB,2023-11-24-16-21-34,1130000,2023-11-24 16:21:34
2220,6,172.30.74.51,=>,604b,604b,604b,151B,2023-11-24-16-21-34,151,2023-11-24 16:21:34
2221,,52.219.170.138,<=,444b,444b,444b,111B,2023-11-24-16-21-34,111,2023-11-24 16:21:34
2222,7,224.0.0.251,=>,0b,0b,0b,0B,2023-11-24-16-21-34,0,2023-11-24 16:21:34
2223,,172.30.64.1,<=,616b,616b,616b,154B,2023-11-24-16-21-34,154,2023-11-24 16:21:34
2224,8,172.30.74.51,=>,576b,576b,576b,144B,2023-11-24-16-21-34,144,2023-11-24 16:21:34
2225,,172.30.64.1,<=,0b,0b,0b,0B,2023-11-24-16-21-34,0,2023-11-24 16:21:34
2226,9,172.30.74.51,=>,160b,160b,160b,40B,2023-11-24-16-21-34,40,2023-11-24 16:21:34
2227,,52.219.72.185,<=,160b,160b,160b,40B,2023-11-24-16-21-34,40,2023-11-24 16:21:34
2228,1,172.30.74.51,=>,145Kb,145Kb,145Kb,36.2KB,2023-11-24-16-08-55,36200,2023-11-24 16:08:55
2229,,s3-r-w.eu-central-1.amazonaws.com,<=,21.7Mb,21.7Mb,21.7Mb,5.42MB,2023-11-24-16-08-55,5420000,2023-11-24 16:08:55
2230,2,172.30.74.51,=>,556b,556b,556b,139B,2023-11-24-16-08-55,139,2023-11-24 16:08:55
2231,,l03236.mshome.net,<=,568b,568b,568b,142B,2023-11-24-16-08-55,142,2023-11-24 16:08:55
2232,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-08-55,0,2023-11-24 16:08:55
2233,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-08-55,154,2023-11-24 16:08:55
2234,1,172.30.74.51,=>,185Kb,185Kb,185Kb,46.4KB,2023-11-24-16-08-42,46400,2023-11-24 16:08:42
2235,,s3-r-w.eu-central-1.amazonaws.com,<=,22.6Mb,22.6Mb,22.6Mb,5.64MB,2023-11-24-16-08-42,5640000,2023-11-24 16:08:42
2236,2,172.30.74.51,=>,956b,956b,956b,239B,2023-11-24-16-08-42,239,2023-11-24 16:08:42
2237,,l03236.mshome.net,<=,2.25Kb,2.25Kb,2.25Kb,576B,2023-11-24-16-08-42,576,2023-11-24 16:08:42
2238,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-08-42,0,2023-11-24 16:08:42
2239,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-08-42,77,2023-11-24 16:08:42
2240,1,172.30.74.51,=>,71.9Kb,71.9Kb,71.9Kb,18.0KB,2023-11-24-16-07-10,18000,2023-11-24 16:07:10
2241,,s3-w.eu-central-1.amazonaws.com,<=,3.72Mb,3.72Mb,3.72Mb,953KB,2023-11-24-16-07-10,953000,2023-11-24 16:07:10
2242,2,172.30.74.51,=>,996b,996b,996b,249B,2023-11-24-16-07-10,249,2023-11-24 16:07:10
2243,,l03236.mshome.net,<=,2.34Kb,2.34Kb,2.34Kb,599B,2023-11-24-16-07-10,599,2023-11-24 16:07:10
2244,1,172.30.74.51,=>,369Kb,369Kb,369Kb,92.2KB,2023-11-24-16-19-13,92200,2023-11-24 16:19:13
2245,,52.219.170.159,<=,13.9Mb,13.9Mb,13.9Mb,3.47MB,2023-11-24-16-19-13,3470000,2023-11-24 16:19:13
2246,2,172.30.74.51,=>,24.4Kb,24.4Kb,24.4Kb,6.09KB,2023-11-24-16-19-13,6090,2023-11-24 16:19:13
2247,,52.219.170.19,<=,2.26Mb,2.26Mb,2.26Mb,579KB,2023-11-24-16-19-13,579000,2023-11-24 16:19:13
2248,3,172.30.74.51,=>,1.53Kb,1.53Kb,1.53Kb,392B,2023-11-24-16-19-13,392,2023-11-24 16:19:13
2249,,172.30.64.1,<=,2.89Kb,2.89Kb,2.89Kb,741B,2023-11-24-16-19-13,741,2023-11-24 16:19:13
2250,4,172.30.74.51,=>,748b,748b,748b,187B,2023-11-24-16-19-13,187,2023-11-24 16:19:13
2251,,3.5.134.125,<=,748b,748b,748b,187B,2023-11-24-16-19-13,187,2023-11-24 16:19:13
2252,5,224.0.0.251,=>,0b,0b,0b,0B,2023-11-24-16-19-13,0,2023-11-24 16:19:13
2253,,172.30.64.1,<=,616b,616b,616b,154B,2023-11-24-16-19-13,154,2023-11-24 16:19:13
2254,1,172.30.74.51,=>,52.3Kb,52.3Kb,52.3Kb,13.1KB,2023-11-24-16-16-31,13100,2023-11-24 16:16:31
2255,,s3-r-w.eu-central-1.amazonaws.com,<=,14.8Mb,14.8Mb,14.8Mb,3.71MB,2023-11-24-16-16-31,3710000,2023-11-24 16:16:31
2256,2,172.30.74.51,=>,0b,0b,0b,0B,2023-11-24-16-16-31,0,2023-11-24 16:16:31
2257,,172.30.64.1,<=,592b,592b,592b,148B,2023-11-24-16-16-31,148,2023-11-24 16:16:31
2258,1,172.30.74.51,=>,63.2Kb,63.2Kb,63.2Kb,15.8KB,2023-11-24-16-18-31,15800,2023-11-24 16:18:31
2259,,s3-r-w.eu-central-1.amazonaws.com,<=,12.3Mb,12.3Mb,12.3Mb,3.07MB,2023-11-24-16-18-31,3070000,2023-11-24 16:18:31
2260,2,172.30.74.51,=>,396b,396b,396b,99B,2023-11-24-16-18-31,99,2023-11-24 16:18:31
2261,,172.30.64.1,<=,568b,568b,568b,142B,2023-11-24-16-18-31,142,2023-11-24 16:18:31
2262,1,172.30.74.51,=>,231Kb,231Kb,231Kb,57.7KB,2023-11-24-16-09-46,57700,2023-11-24 16:09:46
2263,,s3-r-w.eu-central-1.amazonaws.com,<=,38.3Mb,38.3Mb,38.3Mb,9.58MB,2023-11-24-16-09-46,9580000,2023-11-24 16:09:46
2264,2,172.30.74.51,=>,2.25Kb,2.25Kb,2.25Kb,576B,2023-11-24-16-09-46,576,2023-11-24 16:09:46
2265,,l03236.mshome.net,<=,3.72Kb,3.72Kb,3.72Kb,952B,2023-11-24-16-09-46,952,2023-11-24 16:09:46
2266,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-09-46,0,2023-11-24 16:09:46
2267,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-09-46,154,2023-11-24 16:09:46
2268,1,172.30.74.51,=>,147Kb,147Kb,147Kb,36.7KB,2023-11-24-16-10-53,36700,2023-11-24 16:10:53
2269,,s3-r-w.eu-central-1.amazonaws.com,<=,25.3Mb,25.3Mb,25.3Mb,6.32MB,2023-11-24-16-10-53,6320000,2023-11-24 16:10:53
2270,2,172.30.74.51,=>,1.32Kb,1.32Kb,1.32Kb,338B,2023-11-24-16-10-53,338,2023-11-24 16:10:53
2271,,l03236.mshome.net,<=,2.23Kb,2.23Kb,2.23Kb,570B,2023-11-24-16-10-53,570,2023-11-24 16:10:53
2272,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-10-53,0,2023-11-24 16:10:53
2273,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-10-53,154,2023-11-24 16:10:53
2274,1,172.30.74.51,=>,101Kb,101Kb,101Kb,25.2KB,2023-11-24-16-20-45,25200,2023-11-24 16:20:45
2275,,s3-w.eu-central-1.amazonaws.com,<=,11.6Mb,11.6Mb,11.6Mb,2.89MB,2023-11-24-16-20-45,2890000,2023-11-24 16:20:45
2276,2,172.30.74.51,=>,66.7Kb,66.7Kb,66.7Kb,16.7KB,2023-11-24-16-20-45,16700,2023-11-24 16:20:45
2277,,s3-w.eu-central-1.amazonaws.com,<=,9.86Mb,9.86Mb,9.86Mb,2.47MB,2023-11-24-16-20-45,2470000,2023-11-24 16:20:45
2278,3,172.30.74.51,=>,980b,980b,980b,245B,2023-11-24-16-20-45,245,2023-11-24 16:20:45
2279,,l03236.mshome.net,<=,1.69Kb,1.69Kb,1.69Kb,432B,2023-11-24-16-20-45,432,2023-11-24 16:20:45
2280,4,172.30.74.51,=>,320b,320b,320b,80B,2023-11-24-16-20-45,80,2023-11-24 16:20:45
2281,,s3-w.eu-central-1.amazonaws.com,<=,444b,444b,444b,111B,2023-11-24-16-20-45,111,2023-11-24 16:20:45
2282,5,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-20-45,0,2023-11-24 16:20:45
2283,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-20-45,77,2023-11-24 16:20:45
2284,1,172.30.74.51,=>,261Kb,261Kb,261Kb,65.1KB,2023-11-24-16-08-01,65099,2023-11-24 16:08:01
2285,,s3-r-w.eu-central-1.amazonaws.com,<=,45.8Mb,45.8Mb,45.8Mb,11.4MB,2023-11-24-16-08-01,11400000,2023-11-24 16:08:01
2286,2,172.30.74.51,=>,1.48Kb,1.48Kb,1.48Kb,378B,2023-11-24-16-08-01,378,2023-11-24 16:08:01
2287,,l03236.mshome.net,<=,3.72Kb,3.72Kb,3.72Kb,952B,2023-11-24-16-08-01,952,2023-11-24 16:08:01
2288,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-08-01,0,2023-11-24 16:08:01
2289,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-08-01,154,2023-11-24 16:08:01
2290,1,172.30.74.51,=>,125Kb,125Kb,125Kb,31.2KB,2023-11-24-16-14-22,31200,2023-11-24 16:14:22
2291,,s3-r-w.eu-central-1.amazonaws.com,<=,27.9Mb,27.9Mb,27.9Mb,6.96MB,2023-11-24-16-14-22,6960000,2023-11-24 16:14:22
2292,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-11-24-16-14-22,340,2023-11-24 16:14:22
2293,,l03236.mshome.net,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-11-24-16-14-22,426,2023-11-24 16:14:22
2294,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-14-22,0,2023-11-24 16:14:22
2295,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-14-22,77,2023-11-24 16:14:22
2296,1,172.30.74.51,=>,140Kb,140Kb,140Kb,35.0KB,2023-11-24-16-07-05,35000,2023-11-24 16:07:05
2297,,s3-r-w.eu-central-1.amazonaws.com,<=,24.6Mb,24.6Mb,24.6Mb,6.15MB,2023-11-24-16-07-05,6150000,2023-11-24 16:07:05
2298,2,172.30.74.51,=>,1.34Kb,1.34Kb,1.34Kb,342B,2023-11-24-16-07-05,342,2023-11-24 16:07:05
2299,,l03236.mshome.net,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-11-24-16-07-05,284,2023-11-24 16:07:05
2300,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-07-05,0,2023-11-24 16:07:05
2301,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-07-05,154,2023-11-24 16:07:05
2302,1,172.30.74.51,=>,79.0Kb,79.0Kb,79.0Kb,19.7KB,2023-11-24-16-10-48,19700,2023-11-24 16:10:48
2303,,s3-r-w.eu-central-1.amazonaws.com,<=,16.3Mb,16.3Mb,16.3Mb,4.08MB,2023-11-24-16-10-48,4080000,2023-11-24 16:10:48
2304,2,172.30.74.51,=>,396b,396b,396b,99B,2023-11-24-16-10-48,99,2023-11-24 16:10:48
2305,,172.30.64.1,<=,1.13Kb,1.13Kb,1.13Kb,290B,2023-11-24-16-10-48,290,2023-11-24 16:10:48
2306,1,172.30.74.51,=>,124Kb,124Kb,124Kb,31.0KB,2023-11-24-16-15-45,31000,2023-11-24 16:15:45
2307,,52.219.72.73,<=,25.1Mb,25.1Mb,25.1Mb,6.29MB,2023-11-24-16-15-45,6290000,2023-11-24 16:15:45
2308,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-11-24-16-15-45,340,2023-11-24 16:15:45
2309,,172.30.64.1,<=,568b,568b,568b,142B,2023-11-24-16-15-45,142,2023-11-24 16:15:45
2310,3,224.0.0.251,=>,0b,0b,0b,0B,2023-11-24-16-15-45,0,2023-11-24 16:15:45
2311,,172.30.64.1,<=,308b,308b,308b,77B,2023-11-24-16-15-45,77,2023-11-24 16:15:45
2312,1,172.30.74.51,=>,239Kb,239Kb,239Kb,59.8KB,2023-11-24-16-09-34,59800,2023-11-24 16:09:34
2313,,s3-r-w.eu-central-1.amazonaws.com,<=,40.8Mb,40.8Mb,40.8Mb,10.2MB,2023-11-24-16-09-34,10200000,2023-11-24 16:09:34
2314,2,172.30.74.51,=>,1.48Kb,1.48Kb,1.48Kb,378B,2023-11-24-16-09-34,378,2023-11-24 16:09:34
2315,,l03236.mshome.net,<=,3.16Kb,3.16Kb,3.16Kb,810B,2023-11-24-16-09-34,810,2023-11-24 16:09:34
2316,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-09-34,0,2023-11-24 16:09:34
2317,,l03236.mshome.net,<=,600b,600b,600b,150B,2023-11-24-16-09-34,150,2023-11-24 16:09:34
2318,4,172.30.79.255,=>,0b,0b,0b,0B,2023-11-24-16-09-34,0,2023-11-24 16:09:34
2319,,l03236.mshome.net,<=,288b,288b,288b,72B,2023-11-24-16-09-34,72,2023-11-24 16:09:34
2320,1,172.30.74.51,=>,270Kb,270Kb,270Kb,67.5KB,2023-11-24-16-18-55,67500,2023-11-24 16:18:55
2321,,s3-r-w.eu-central-1.amazonaws.com,<=,36.2Mb,36.2Mb,36.2Mb,9.05MB,2023-11-24-16-18-55,9050000,2023-11-24 16:18:55
2322,2,172.30.74.51,=>,1.88Kb,1.88Kb,1.88Kb,482B,2023-11-24-16-18-55,482,2023-11-24 16:18:55
2323,,l03236.mshome.net,<=,3.76Kb,3.76Kb,3.76Kb,962B,2023-11-24-16-18-55,962,2023-11-24 16:18:55
2324,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-18-55,0,2023-11-24 16:18:55
2325,,l03236.mshome.net,<=,1.20Kb,1.20Kb,1.20Kb,308B,2023-11-24-16-18-55,308,2023-11-24 16:18:55
2326,1,172.30.74.51,=>,169Kb,169Kb,169Kb,42.2KB,2023-11-24-16-09-57,42200,2023-11-24 16:09:57
2327,,s3-r-w.eu-central-1.amazonaws.com,<=,25.5Mb,25.5Mb,25.5Mb,6.37MB,2023-11-24-16-09-57,6370000,2023-11-24 16:09:57
2328,2,172.30.74.51,=>,836b,836b,836b,209B,2023-11-24-16-09-57,209,2023-11-24 16:09:57
2329,,l03236.mshome.net,<=,1.64Kb,1.64Kb,1.64Kb,421B,2023-11-24-16-09-57,421,2023-11-24 16:09:57
2330,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-09-57,0,2023-11-24 16:09:57
2331,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-09-57,77,2023-11-24 16:09:57
2332,1,172.30.74.51,=>,314Kb,314Kb,314Kb,78.4KB,2023-11-24-16-19-17,78400,2023-11-24 16:19:17
2333,,s3-w.eu-central-1.amazonaws.com,<=,9.85Mb,9.85Mb,9.85Mb,2.46MB,2023-11-24-16-19-17,2460000,2023-11-24 16:19:17
2334,2,172.30.74.51,=>,11.9Kb,11.9Kb,11.9Kb,2.97KB,2023-11-24-16-19-17,2970,2023-11-24 16:19:17
2335,,s3-w.eu-central-1.amazonaws.com,<=,1.12Mb,1.12Mb,1.12Mb,286KB,2023-11-24-16-19-17,286000,2023-11-24 16:19:17
2336,3,172.30.74.51,=>,1.88Kb,1.88Kb,1.88Kb,480B,2023-11-24-16-19-17,480,2023-11-24 16:19:17
2337,,s3-w.eu-central-1.amazonaws.com,<=,3.33Kb,3.33Kb,3.33Kb,852B,2023-11-24-16-19-17,852,2023-11-24 16:19:17
2338,4,172.30.74.51,=>,1.54Kb,1.54Kb,1.54Kb,393B,2023-11-24-16-19-17,393,2023-11-24 16:19:17
2339,,l03236.mshome.net,<=,2.89Kb,2.89Kb,2.89Kb,741B,2023-11-24-16-19-17,741,2023-11-24 16:19:17
2340,5,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-19-17,0,2023-11-24 16:19:17
2341,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-19-17,77,2023-11-24 16:19:17
2342,1,172.30.74.51,=>,400b,400b,400b,100B,2023-11-24-16-07-22,100,2023-11-24 16:07:22
2343,,l03236.mshome.net,<=,576b,576b,576b,144B,2023-11-24-16-07-22,144,2023-11-24 16:07:22
2344,1,172.30.74.51,=>,116Kb,116Kb,116Kb,29.1KB,2023-11-24-16-14-38,29100,2023-11-24 16:14:38
2345,,s3-r-w.eu-central-1.amazonaws.com,<=,25.5Mb,25.5Mb,25.5Mb,6.38MB,2023-11-24-16-14-38,6380000,2023-11-24 16:14:38
2346,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-11-24-16-14-38,340,2023-11-24 16:14:38
2347,,l03236.mshome.net,<=,1.69Kb,1.69Kb,1.69Kb,432B,2023-11-24-16-14-38,432,2023-11-24 16:14:38
2348,3,239.255.255.250,=>,0b,0b,0b,0B,2023-11-24-16-14-38,0,2023-11-24 16:14:38
2349,,l03236.mshome.net,<=,1.57Kb,1.57Kb,1.57Kb,401B,2023-11-24-16-14-38,401,2023-11-24 16:14:38
2350,4,224.0.0.251,=>,0b,0b,0b,0B,2023-11-24-16-14-38,0,2023-11-24 16:14:38
2351,,l03236.mshome.net,<=,936b,936b,936b,234B,2023-11-24-16-14-38,234,2023-11-24 16:14:38
2352,1,172.30.74.51,=>,173Kb,173Kb,173Kb,43.2KB,2023-11-24-16-10-13,43200,2023-11-24 16:10:13
2353,,s3-r-w.eu-central-1.amazonaws.com,<=,30.6Mb,30.6Mb,30.6Mb,7.65MB,2023-11-24-16-10-13,7650000,2023-11-24 16:10:13
2354,2,172.30.74.51,=>,952b,952b,952b,238B,2023-11-24-16-10-13,238,2023-11-24 16:10:13
2355,,l03236.mshome.net,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-11-24-16-10-13,426,2023-11-24 16:10:13
2356,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-10-13,0,2023-11-24 16:10:13
2357,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-10-13,77,2023-11-24 16:10:13
2358,1,172.30.74.51,=>,117Kb,117Kb,117Kb,29.2KB,2023-11-24-16-15-42,29200,2023-11-24 16:15:42
2359,,s3-r-w.eu-central-1.amazonaws.com,<=,26.1Mb,26.1Mb,26.1Mb,6.52MB,2023-11-24-16-15-42,6520000,2023-11-24 16:15:42
2360,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-11-24-16-15-42,340,2023-11-24 16:15:42
2361,,l03236.mshome.net,<=,2.22Kb,2.22Kb,2.22Kb,569B,2023-11-24-16-15-42,569,2023-11-24 16:15:42
2362,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-15-42,0,2023-11-24 16:15:42
2363,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-15-42,154,2023-11-24 16:15:42
2364,1,172.30.74.51,=>,191Kb,191Kb,191Kb,47.7KB,2023-11-24-16-13-36,47700,2023-11-24 16:13:36
2365,,s3-r-w.eu-central-1.amazonaws.com,<=,37.9Mb,37.9Mb,37.9Mb,9.47MB,2023-11-24-16-13-36,9470000,2023-11-24 16:13:36
2366,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-11-24-16-13-36,340,2023-11-24 16:13:36
2367,,l03236.mshome.net,<=,2.23Kb,2.23Kb,2.23Kb,570B,2023-11-24-16-13-36,570,2023-11-24 16:13:36
2368,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-13-36,0,2023-11-24 16:13:36
2369,,l03236.mshome.net,<=,1.21Kb,1.21Kb,1.21Kb,310B,2023-11-24-16-13-36,310,2023-11-24 16:13:36
2370,4,239.255.255.250,=>,0b,0b,0b,0B,2023-11-24-16-13-36,0,2023-11-24 16:13:36
2371,,l03236.mshome.net,<=,612b,612b,612b,153B,2023-11-24-16-13-36,153,2023-11-24 16:13:36
2372,1,172.30.74.51,=>,193Kb,193Kb,193Kb,48.4KB,2023-11-24-16-16-37,48400,2023-11-24 16:16:37
2373,,s3-r-w.eu-central-1.amazonaws.com,<=,37.8Mb,37.8Mb,37.8Mb,9.44MB,2023-11-24-16-16-37,9440000,2023-11-24 16:16:37
2374,2,172.30.74.51,=>,2.18Kb,2.18Kb,2.18Kb,557B,2023-11-24-16-16-37,557,2023-11-24 16:16:37
2375,,l03236.mshome.net,<=,3.29Kb,3.29Kb,3.29Kb,842B,2023-11-24-16-16-37,842,2023-11-24 16:16:37
2376,3,239.255.255.250,=>,0b,0b,0b,0B,2023-11-24-16-16-37,0,2023-11-24 16:16:37
2377,,l03236.mshome.net,<=,2.34Kb,2.34Kb,2.34Kb,599B,2023-11-24-16-16-37,599,2023-11-24 16:16:37
2378,4,224.0.0.251,=>,0b,0b,0b,0B,2023-11-24-16-16-37,0,2023-11-24 16:16:37
2379,,l03236.mshome.net,<=,1.23Kb,1.23Kb,1.23Kb,314B,2023-11-24-16-16-37,314,2023-11-24 16:16:37
2380,1,172.30.74.51,=>,149Kb,149Kb,149Kb,37.4KB,2023-11-24-16-11-13,37400,2023-11-24 16:11:13
2381,,s3-r-w.eu-central-1.amazonaws.com,<=,26.5Mb,26.5Mb,26.5Mb,6.62MB,2023-11-24-16-11-13,6620000,2023-11-24 16:11:13
2382,2,172.30.74.51,=>,1.32Kb,1.32Kb,1.32Kb,337B,2023-11-24-16-11-13,337,2023-11-24 16:11:13
2383,,l03236.mshome.net,<=,1.39Kb,1.39Kb,1.39Kb,355B,2023-11-24-16-11-13,355,2023-11-24 16:11:13
2384,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-11-13,0,2023-11-24 16:11:13
2385,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-11-24-16-11-13,77,2023-11-24 16:11:13
2386,1,172.30.74.51,=>,110Kb,110Kb,110Kb,27.5KB,2023-11-24-16-16-45,27500,2023-11-24 16:16:45
2387,,s3-r-w.eu-central-1.amazonaws.com,<=,33.5Mb,33.5Mb,33.5Mb,8.37MB,2023-11-24-16-16-45,8369999,2023-11-24 16:16:45
2388,2,172.30.74.51,=>,976b,976b,976b,244B,2023-11-24-16-16-45,244,2023-11-24 16:16:45
2389,,l03236.mshome.net,<=,1.72Kb,1.72Kb,1.72Kb,440B,2023-11-24-16-16-45,440,2023-11-24 16:16:45
2390,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-16-45,0,2023-11-24 16:16:45
2391,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-16-45,154,2023-11-24 16:16:45
2392,1,172.30.74.51,=>,146Kb,146Kb,146Kb,36.5KB,2023-11-24-16-17-15,36500,2023-11-24 16:17:15
2393,,s3-r-w.eu-central-1.amazonaws.com,<=,29.7Mb,29.7Mb,29.7Mb,7.43MB,2023-11-24-16-17-15,7430000,2023-11-24 16:17:15
2394,2,172.30.74.51,=>,960b,960b,960b,240B,2023-11-24-16-17-15,240,2023-11-24 16:17:15
2395,,l03236.mshome.net,<=,1.11Kb,1.11Kb,1.11Kb,283B,2023-11-24-16-17-15,283,2023-11-24 16:17:15
2396,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-17-15,0,2023-11-24 16:17:15
2397,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-17-15,154,2023-11-24 16:17:15
2398,1,172.30.74.51,=>,105Kb,105Kb,105Kb,26.4KB,2023-11-24-16-15-59,26400,2023-11-24 16:15:59
2399,,s3-r-w.eu-central-1.amazonaws.com,<=,24.6Mb,24.6Mb,24.6Mb,6.14MB,2023-11-24-16-15-59,6140000,2023-11-24 16:15:59
2400,2,172.30.74.51,=>,1.34Kb,1.34Kb,1.34Kb,343B,2023-11-24-16-15-59,343,2023-11-24 16:15:59
2401,,l03236.mshome.net,<=,1.69Kb,1.69Kb,1.69Kb,432B,2023-11-24-16-15-59,432,2023-11-24 16:15:59
2402,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-11-24-16-15-59,0,2023-11-24 16:15:59
2403,,l03236.mshome.net,<=,616b,616b,616b,154B,2023-11-24-16-15-59,154,2023-11-24 16:15:59
2404,1,172.30.74.51,=>,238Kb,238Kb,238Kb,59.5KB,2023-11-24-16-17-25,59500,2023-11-24 16:17:25
2405,,s3-r-w.eu-central-1.amazonaws.com,<=,34.1Mb,34.1Mb,34.1Mb,8.52MB,2023-11-24-16-17-25,8520000,2023-11-24 16:17:25
2406,2,172.30.74.51,=>,1.32Kb,1.32Kb,1.32Kb,338B,2023-11-24-16-17-25,338,2023-11-24 16:17:25
