,#,host/name,direction,2s,10s,40s,cumulative,t,cumulative_parsed,t_parsed
2399,,172.30.64.1,<=,1.60Kb,1.60Kb,1.60Kb,409B,2023-12-07-12-46-59,409,2023-12-07 12:46:59
2400,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-46-59,0,2023-12-07 12:46:59
2401,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-46-59,77,2023-12-07 12:46:59
2402,1,172.30.74.51,=>,92.2Kb,92.2Kb,92.2Kb,23.1KB,2023-12-07-12-49-25,23100,2023-12-07 12:49:25
2403,,136.231.7.16,<=,11.7Mb,11.7Mb,11.7Mb,2.92MB,2023-12-07-12-49-25,2920000,2023-12-07 12:49:25
2404,2,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-12-49-25,0,2023-12-07 12:49:25
2405,,172.30.64.1,<=,568b,568b,568b,142B,2023-12-07-12-49-25,142,2023-12-07 12:49:25
2406,1,172.30.74.51,=>,83.5Kb,83.5Kb,83.5Kb,20.9KB,2023-12-07-12-44-13,20900,2023-12-07 12:44:13
2407,,136.231.7.16,<=,9.26Mb,9.26Mb,9.26Mb,2.31MB,2023-12-07-12-44-13,2310000,2023-12-07 12:44:13
2408,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-44-13,99,2023-12-07 12:44:13
2409,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-44-13,693,2023-12-07 12:44:13
2410,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-44-13,0,2023-12-07 12:44:13
2411,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-44-13,77,2023-12-07 12:44:13
2412,1,172.30.74.51,=>,184Kb,184Kb,184Kb,46.0KB,2023-12-07-12-48-34,46000,2023-12-07 12:48:34
2413,,136.231.7.16,<=,22.4Mb,22.4Mb,22.4Mb,5.60MB,2023-12-07-12-48-34,5600000,2023-12-07 12:48:34
2414,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-48-34,241,2023-12-07 12:48:34
2415,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-12-48-34,426,2023-12-07 12:48:34
2416,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-48-34,0,2023-12-07 12:48:34
2417,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-48-34,77,2023-12-07 12:48:34
2418,1,172.30.74.51,=>,185Kb,185Kb,185Kb,46.2KB,2023-12-07-12-42-47,46200,2023-12-07 12:42:47
2419,,136.231.7.16,<=,25.6Mb,25.6Mb,25.6Mb,6.40MB,2023-12-07-12-42-47,6400000,2023-12-07 12:42:47
2420,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-42-47,241,2023-12-07 12:42:47
2421,,172.30.64.1,<=,2.22Kb,2.22Kb,2.22Kb,568B,2023-12-07-12-42-47,568,2023-12-07 12:42:47
2422,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-42-47,0,2023-12-07 12:42:47
2423,,172.30.64.1,<=,908b,908b,908b,227B,2023-12-07-12-42-47,227,2023-12-07 12:42:47
2424,1,172.30.74.51,=>,106Kb,106Kb,106Kb,26.4KB,2023-12-07-12-52-43,26400,2023-12-07 12:52:43
2425,,136.231.7.16,<=,5.69Mb,5.69Mb,5.69Mb,1.42MB,2023-12-07-12-52-43,1420000,2023-12-07 12:52:43
2426,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-52-43,99,2023-12-07 12:52:43
2427,,172.30.64.1,<=,568b,568b,568b,142B,2023-12-07-12-52-43,142,2023-12-07 12:52:43
2428,1,172.30.74.51,=>,180Kb,180Kb,180Kb,44.9KB,2023-12-07-12-42-42,44900,2023-12-07 12:42:42
2429,,136.231.7.16,<=,22.0Mb,22.0Mb,22.0Mb,5.50MB,2023-12-07-12-42-42,5500000,2023-12-07 12:42:42
2430,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-42-42,241,2023-12-07 12:42:42
2431,,172.30.64.1,<=,2.77Kb,2.77Kb,2.77Kb,710B,2023-12-07-12-42-42,710,2023-12-07 12:42:42
2432,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-42-42,0,2023-12-07 12:42:42
2433,,172.30.64.1,<=,620b,620b,620b,155B,2023-12-07-12-42-42,155,2023-12-07 12:42:42
2434,1,172.30.74.51,=>,288Kb,288Kb,288Kb,71.9KB,2023-12-07-12-50-03,71900,2023-12-07 12:50:03
2435,,136.231.7.16,<=,35.6Mb,35.6Mb,35.6Mb,8.91MB,2023-12-07-12-50-03,8910000,2023-12-07 12:50:03
2436,2,172.30.74.51,=>,1.61Kb,1.61Kb,1.61Kb,413B,2023-12-07-12-50-03,413,2023-12-07 12:50:03
2437,,172.30.64.1,<=,3.91Kb,3.91Kb,3.91Kb,0.98KB,2023-12-07-12-50-03,980,2023-12-07 12:50:03
2438,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-50-03,0,2023-12-07 12:50:03
2439,,172.30.64.1,<=,924b,924b,924b,231B,2023-12-07-12-50-03,231,2023-12-07 12:50:03
2440,1,172.30.74.51,=>,191Kb,191Kb,191Kb,47.6KB,2023-12-07-12-47-24,47600,2023-12-07 12:47:24
2441,,136.231.7.16,<=,25.7Mb,25.7Mb,25.7Mb,6.43MB,2023-12-07-12-47-24,6430000,2023-12-07 12:47:24
2442,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-47-24,241,2023-12-07 12:47:24
2443,,172.30.64.1,<=,2.70Kb,2.70Kb,2.70Kb,690B,2023-12-07-12-47-24,690,2023-12-07 12:47:24
2444,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-47-24,0,2023-12-07 12:47:24
2445,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-47-24,154,2023-12-07 12:47:24
2446,1,172.30.74.51,=>,91.0Kb,91.0Kb,91.0Kb,22.8KB,2023-12-07-12-38-09,22800,2023-12-07 12:38:09
2447,,136.231.7.16,<=,10.6Mb,10.6Mb,10.6Mb,2.66MB,2023-12-07-12-38-09,2660000,2023-12-07 12:38:09
2448,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-38-09,99,2023-12-07 12:38:09
2449,,172.30.64.1,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-12-07-12-38-09,284,2023-12-07 12:38:09
2450,1,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-55-36,99,2023-12-07 12:55:36
2451,,l03236.mshome.net,<=,2.22Kb,2.22Kb,2.22Kb,568B,2023-12-07-12-55-36,568,2023-12-07 12:55:36
2452,2,mdns.mcast.net,=>,0b,0b,0b,0B,2023-12-07-12-55-36,0,2023-12-07 12:55:36
2453,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-12-07-12-55-36,77,2023-12-07 12:55:36
2454,1,172.30.74.51,=>,287Kb,287Kb,287Kb,71.9KB,2023-12-07-12-44-39,71900,2023-12-07 12:44:39
2455,,136.231.7.16,<=,37.9Mb,37.9Mb,37.9Mb,9.47MB,2023-12-07-12-44-39,9470000,2023-12-07 12:44:39
2456,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-12-44-39,340,2023-12-07 12:44:39
2457,,172.30.64.1,<=,3.26Kb,3.26Kb,3.26Kb,835B,2023-12-07-12-44-39,835,2023-12-07 12:44:39
2458,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-44-39,0,2023-12-07 12:44:39
2459,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-44-39,154,2023-12-07 12:44:39
2460,4,172.30.79.255,=>,0b,0b,0b,0B,2023-12-07-12-44-39,0,2023-12-07 12:44:39
2461,,172.30.64.1,<=,288b,288b,288b,72B,2023-12-07-12-44-39,72,2023-12-07 12:44:39
2462,1,172.30.74.51,=>,82.1Kb,82.1Kb,82.1Kb,20.5KB,2023-12-07-12-41-20,20500,2023-12-07 12:41:20
2463,,136.231.7.16,<=,11.0Mb,11.0Mb,11.0Mb,2.74MB,2023-12-07-12-41-20,2740000,2023-12-07 12:41:20
2464,2,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-12-41-20,0,2023-12-07 12:41:20
2465,,172.30.64.1,<=,2.16Kb,2.16Kb,2.16Kb,553B,2023-12-07-12-41-20,553,2023-12-07 12:41:20
2466,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-41-20,0,2023-12-07 12:41:20
2467,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-41-20,77,2023-12-07 12:41:20
2468,1,172.30.74.51,=>,373Kb,373Kb,373Kb,93.2KB,2023-12-07-12-59-52,93200,2023-12-07 12:59:52
2469,,136.231.7.16,<=,45.1Mb,45.1Mb,45.1Mb,11.3MB,2023-12-07-12-59-52,11300000,2023-12-07 12:59:52
2470,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-59-52,241,2023-12-07 12:59:52
2471,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-12-59-52,426,2023-12-07 12:59:52
2472,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-59-52,0,2023-12-07 12:59:52
2473,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-59-52,154,2023-12-07 12:59:52
2474,1,172.30.74.51,=>,173Kb,173Kb,173Kb,43.4KB,2023-12-07-12-41-52,43400,2023-12-07 12:41:52
2475,,136.231.7.16,<=,23.7Mb,23.7Mb,23.7Mb,5.94MB,2023-12-07-12-41-52,5940000,2023-12-07 12:41:52
2476,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-41-52,241,2023-12-07 12:41:52
2477,,172.30.64.1,<=,2.73Kb,2.73Kb,2.73Kb,699B,2023-12-07-12-41-52,699,2023-12-07 12:41:52
2478,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-41-52,0,2023-12-07 12:41:52
2479,,172.30.64.1,<=,628b,628b,628b,157B,2023-12-07-12-41-52,157,2023-12-07 12:41:52
2480,1,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-53-06,99,2023-12-07 12:53:06
2481,,l03236.mshome.net,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-12-53-06,426,2023-12-07 12:53:06
2482,2,172.30.74.51,=>,832b,832b,832b,208B,2023-12-07-12-53-06,208,2023-12-07 12:53:06
2483,,136.231.7.16,<=,1.00Kb,1.00Kb,1.00Kb,256B,2023-12-07-12-53-06,256,2023-12-07 12:53:06
2484,1,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-59-24,99,2023-12-07 12:59:24
2485,,l03236.mshome.net,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-12-59-24,426,2023-12-07 12:59:24
2486,1,172.30.74.51,=>,188Kb,188Kb,188Kb,47.0KB,2023-12-07-12-50-34,47000,2023-12-07 12:50:34
2487,,136.231.7.16,<=,25.5Mb,25.5Mb,25.5Mb,6.38MB,2023-12-07-12-50-34,6380000,2023-12-07 12:50:34
2488,2,172.30.74.51,=>,568b,568b,568b,142B,2023-12-07-12-50-34,142,2023-12-07 12:50:34
2489,,172.30.64.1,<=,2.15Kb,2.15Kb,2.15Kb,551B,2023-12-07-12-50-34,551,2023-12-07 12:50:34
2490,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-50-34,0,2023-12-07 12:50:34
2491,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-50-34,154,2023-12-07 12:50:34
2492,1,172.30.74.51,=>,74.8Kb,74.8Kb,74.8Kb,18.7KB,2023-12-07-12-38-52,18700,2023-12-07 12:38:52
2493,,136.231.7.16,<=,9.25Mb,9.25Mb,9.25Mb,2.31MB,2023-12-07-12-38-52,2310000,2023-12-07 12:38:52
2494,2,172.30.74.51,=>,804b,804b,804b,201B,2023-12-07-12-38-52,201,2023-12-07 12:38:52
2495,,172.30.64.1,<=,2.24Kb,2.24Kb,2.24Kb,574B,2023-12-07-12-38-52,574,2023-12-07 12:38:52
2496,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-38-52,0,2023-12-07 12:38:52
2497,,172.30.64.1,<=,320b,320b,320b,80B,2023-12-07-12-38-52,80,2023-12-07 12:38:52
2498,1,172.30.74.51,=>,189Kb,189Kb,189Kb,47.3KB,2023-12-07-12-43-48,47300,2023-12-07 12:43:48
2499,,136.231.7.16,<=,27.2Mb,27.2Mb,27.2Mb,6.80MB,2023-12-07-12-43-48,6800000,2023-12-07 12:43:48
2500,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-43-48,241,2023-12-07 12:43:48
2501,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-43-48,693,2023-12-07 12:43:48
2502,3,239.255.255.250,=>,0b,0b,0b,0B,2023-12-07-12-43-48,0,2023-12-07 12:43:48
2503,,172.30.64.1,<=,1.57Kb,1.57Kb,1.57Kb,401B,2023-12-07-12-43-48,401,2023-12-07 12:43:48
2504,4,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-43-48,0,2023-12-07 12:43:48
2505,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-43-48,154,2023-12-07 12:43:48
2506,1,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-12-57-21,0,2023-12-07 12:57:21
2507,,l03236.mshome.net,<=,1.12Kb,1.12Kb,1.12Kb,288B,2023-12-07-12-57-21,288,2023-12-07 12:57:21
2508,1,172.30.74.51,=>,11.9Kb,11.9Kb,11.9Kb,2.97KB,2023-12-07-12-54-35,2970,2023-12-07 12:54:35
2509,,136.231.7.16,<=,0.99Mb,0.99Mb,0.99Mb,253KB,2023-12-07-12-54-35,253000,2023-12-07 12:54:35
2510,1,172.30.74.51,=>,185Kb,185Kb,185Kb,46.1KB,2023-12-07-12-46-09,46100,2023-12-07 12:46:09
2511,,136.231.7.16,<=,23.3Mb,23.3Mb,23.3Mb,5.82MB,2023-12-07-12-46-09,5820000,2023-12-07 12:46:09
2512,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-46-09,241,2023-12-07 12:46:09
2513,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-46-09,693,2023-12-07 12:46:09
2514,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-46-09,0,2023-12-07 12:46:09
2515,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-46-09,154,2023-12-07 12:46:09
2516,4,172.30.79.255,=>,0b,0b,0b,0B,2023-12-07-12-46-09,0,2023-12-07 12:46:09
2517,,172.30.64.1,<=,288b,288b,288b,72B,2023-12-07-12-46-09,72,2023-12-07 12:46:09
2518,1,172.30.74.51,=>,169Kb,169Kb,169Kb,42.2KB,2023-12-07-12-51-06,42200,2023-12-07 12:51:06
2519,,136.231.7.16,<=,22.2Mb,22.2Mb,22.2Mb,5.56MB,2023-12-07-12-51-06,5560000,2023-12-07 12:51:06
2520,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-12-51-06,340,2023-12-07 12:51:06
2521,,172.30.64.1,<=,3.26Kb,3.26Kb,3.26Kb,835B,2023-12-07-12-51-06,835,2023-12-07 12:51:06
2522,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-51-06,0,2023-12-07 12:51:06
2523,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-51-06,154,2023-12-07 12:51:06
2524,1,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-12-57-24,0,2023-12-07 12:57:24
2525,,l03236.mshome.net,<=,576b,576b,576b,144B,2023-12-07-12-57-24,144,2023-12-07 12:57:24
2526,1,172.30.74.51,=>,31.4Kb,31.4Kb,31.4Kb,7.86KB,2023-12-07-12-53-31,7860,2023-12-07 12:53:31
2527,,136.231.7.16,<=,694Kb,694Kb,694Kb,174KB,2023-12-07-12-53-31,174000,2023-12-07 12:53:31
2528,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-53-31,99,2023-12-07 12:53:31
2529,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-53-31,693,2023-12-07 12:53:31
2530,1,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-54-37,99,2023-12-07 12:54:37
2531,,l03236.mshome.net,<=,2.71Kb,2.71Kb,2.71Kb,693B,2023-12-07-12-54-37,693,2023-12-07 12:54:37
2532,2,172.30.74.51,=>,2.08Kb,2.08Kb,2.08Kb,532B,2023-12-07-12-54-37,532,2023-12-07 12:54:37
2533,,136.231.7.16,<=,0b,0b,0b,0B,2023-12-07-12-54-37,0,2023-12-07 12:54:37
2534,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-12-07-12-54-37,0,2023-12-07 12:54:37
2535,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-12-07-12-54-37,77,2023-12-07 12:54:37
2536,1,172.30.74.51,=>,89.9Kb,89.9Kb,89.9Kb,22.5KB,2023-12-07-12-58-27,22500,2023-12-07 12:58:27
2537,,136.231.7.16,<=,12.3Mb,12.3Mb,12.3Mb,3.06MB,2023-12-07-12-58-27,3060000,2023-12-07 12:58:27
2538,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-58-27,99,2023-12-07 12:58:27
2539,,172.30.64.1,<=,1.67Kb,1.67Kb,1.67Kb,428B,2023-12-07-12-58-27,428,2023-12-07 12:58:27
2540,1,172.30.74.51,=>,416b,416b,416b,104B,2023-12-07-12-56-14,104,2023-12-07 12:56:14
2541,,136.231.7.16,<=,62.8Kb,62.8Kb,62.8Kb,15.7KB,2023-12-07-12-56-14,15700,2023-12-07 12:56:14
2542,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-56-14,99,2023-12-07 12:56:14
2543,,172.30.64.1,<=,568b,568b,568b,142B,2023-12-07-12-56-14,142,2023-12-07 12:56:14
2544,1,172.30.74.51,=>,270Kb,270Kb,270Kb,67.4KB,2023-12-07-12-46-13,67400,2023-12-07 12:46:13
2545,,136.231.7.16,<=,34.4Mb,34.4Mb,34.4Mb,8.59MB,2023-12-07-12-46-13,8590000,2023-12-07 12:46:13
2546,2,172.30.74.51,=>,1.60Kb,1.60Kb,1.60Kb,410B,2023-12-07-12-46-13,410,2023-12-07 12:46:13
2547,,172.30.64.1,<=,3.82Kb,3.82Kb,3.82Kb,977B,2023-12-07-12-46-13,977,2023-12-07 12:46:13
2548,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-46-13,0,2023-12-07 12:46:13
2549,,172.30.64.1,<=,1.20Kb,1.20Kb,1.20Kb,308B,2023-12-07-12-46-13,308,2023-12-07 12:46:13
2550,1,172.30.74.51,=>,85.2Kb,85.2Kb,85.2Kb,21.3KB,2023-12-07-12-45-43,21300,2023-12-07 12:45:43
2551,,136.231.7.16,<=,12.4Mb,12.4Mb,12.4Mb,3.09MB,2023-12-07-12-45-43,3090000,2023-12-07 12:45:43
2552,2,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-12-45-43,0,2023-12-07 12:45:43
2553,,172.30.64.1,<=,1.60Kb,1.60Kb,1.60Kb,409B,2023-12-07-12-45-43,409,2023-12-07 12:45:43
2554,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-45-43,0,2023-12-07 12:45:43
2555,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-45-43,77,2023-12-07 12:45:43
2556,1,172.30.74.51,=>,5.89Kb,5.89Kb,5.89Kb,1.47KB,2023-12-07-12-53-19,1470,2023-12-07 12:53:19
2557,,136.231.7.16,<=,570Kb,570Kb,570Kb,142KB,2023-12-07-12-53-19,142000,2023-12-07 12:53:19
2558,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-53-19,99,2023-12-07 12:53:19
2559,,172.30.64.1,<=,1.66Kb,1.66Kb,1.66Kb,426B,2023-12-07-12-53-19,426,2023-12-07 12:53:19
2560,1,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-39-04,99,2023-12-07 12:39:04
2561,,l03236.mshome.net,<=,1.11Kb,1.11Kb,1.11Kb,284B,2023-12-07-12-39-04,284,2023-12-07 12:39:04
2562,1,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-55-08,99,2023-12-07 12:55:08
2563,,l03236.mshome.net,<=,568b,568b,568b,142B,2023-12-07-12-55-08,142,2023-12-07 12:55:08
2564,1,172.30.74.51,=>,207Kb,207Kb,207Kb,51.6KB,2023-12-07-12-52-01,51600,2023-12-07 12:52:01
2565,,136.231.7.16,<=,4.72Mb,4.72Mb,4.72Mb,1.18MB,2023-12-07-12-52-01,1180000,2023-12-07 12:52:01
2566,2,172.30.74.51,=>,0b,0b,0b,0B,2023-12-07-12-52-01,0,2023-12-07 12:52:01
2567,,l03236.mshome.net,<=,568b,568b,568b,142B,2023-12-07-12-52-01,142,2023-12-07 12:52:01
2568,1,172.30.74.51,=>,184Kb,184Kb,184Kb,46.1KB,2023-12-07-12-48-22,46100,2023-12-07 12:48:22
2569,,136.231.7.16,<=,24.0Mb,24.0Mb,24.0Mb,6.00MB,2023-12-07-12-48-22,6000000,2023-12-07 12:48:22
2570,2,172.30.74.51,=>,968b,968b,968b,242B,2023-12-07-12-48-22,242,2023-12-07 12:48:22
2571,,172.30.64.1,<=,2.71Kb,2.71Kb,2.71Kb,695B,2023-12-07-12-48-22,695,2023-12-07 12:48:22
2572,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-48-22,0,2023-12-07 12:48:22
2573,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-48-22,154,2023-12-07 12:48:22
2574,1,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-58-23,99,2023-12-07 12:58:23
2575,,l03236.mshome.net,<=,2.70Kb,2.70Kb,2.70Kb,692B,2023-12-07-12-58-23,692,2023-12-07 12:58:23
2576,2,mdns.mcast.net,=>,0b,0b,0b,0B,2023-12-07-12-58-23,0,2023-12-07 12:58:23
2577,,l03236.mshome.net,<=,312b,312b,312b,78B,2023-12-07-12-58-23,78,2023-12-07 12:58:23
2578,1,172.30.74.51,=>,167Kb,167Kb,167Kb,41.8KB,2023-12-07-12-40-55,41800,2023-12-07 12:40:55
2579,,136.231.7.16,<=,20.1Mb,20.1Mb,20.1Mb,5.02MB,2023-12-07-12-40-55,5020000,2023-12-07 12:40:55
2580,2,172.30.74.51,=>,1.33Kb,1.33Kb,1.33Kb,340B,2023-12-07-12-40-55,340,2023-12-07 12:40:55
2581,,172.30.64.1,<=,3.26Kb,3.26Kb,3.26Kb,835B,2023-12-07-12-40-55,835,2023-12-07 12:40:55
2582,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-40-55,0,2023-12-07 12:40:55
2583,,172.30.64.1,<=,616b,616b,616b,154B,2023-12-07-12-40-55,154,2023-12-07 12:40:55
2584,1,172.30.74.51,=>,265Kb,265Kb,265Kb,66.2KB,2023-12-07-12-51-20,66200,2023-12-07 12:51:20
2585,,136.231.7.16,<=,34.4Mb,34.4Mb,34.4Mb,8.59MB,2023-12-07-12-51-20,8590000,2023-12-07 12:51:20
2586,2,172.30.74.51,=>,1.60Kb,1.60Kb,1.60Kb,410B,2023-12-07-12-51-20,410,2023-12-07 12:51:20
2587,,172.30.64.1,<=,4.93Kb,4.93Kb,4.93Kb,1.23KB,2023-12-07-12-51-20,1230,2023-12-07 12:51:20
2588,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-51-20,0,2023-12-07 12:51:20
2589,,172.30.64.1,<=,924b,924b,924b,231B,2023-12-07-12-51-20,231,2023-12-07 12:51:20
2590,1,172.30.74.51,=>,8.12Kb,8.12Kb,8.12Kb,2.03KB,2023-12-07-12-59-40,2029,2023-12-07 12:59:40
2591,,136.231.7.16,<=,30.1Kb,30.1Kb,30.1Kb,7.52KB,2023-12-07-12-59-40,7520,2023-12-07 12:59:40
2592,2,172.30.74.51,=>,396b,396b,396b,99B,2023-12-07-12-59-40,99,2023-12-07 12:59:40
2593,,l03236.mshome.net,<=,2.62Kb,2.62Kb,2.62Kb,672B,2023-12-07-12-59-40,672,2023-12-07 12:59:40
2594,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-59-40,0,2023-12-07 12:59:40
2595,,l03236.mshome.net,<=,308b,308b,308b,77B,2023-12-07-12-59-40,77,2023-12-07 12:59:40
2596,1,172.30.74.51,=>,84.3Kb,84.3Kb,84.3Kb,21.1KB,2023-12-07-12-51-32,21100,2023-12-07 12:51:32
2597,,136.231.7.16,<=,9.89Mb,9.89Mb,9.89Mb,2.47MB,2023-12-07-12-51-32,2470000,2023-12-07 12:51:32
2598,2,172.30.74.51,=>,612b,612b,612b,153B,2023-12-07-12-51-32,153,2023-12-07 12:51:32
2599,,172.30.64.1,<=,1.60Kb,1.60Kb,1.60Kb,409B,2023-12-07-12-51-32,409,2023-12-07 12:51:32
2600,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-51-32,0,2023-12-07 12:51:32
2601,,172.30.64.1,<=,308b,308b,308b,77B,2023-12-07-12-51-32,77,2023-12-07 12:51:32
2602,1,172.30.74.51,=>,2.08Kb,2.08Kb,2.08Kb,532B,2023-12-07-12-54-53,532,2023-12-07 12:54:53
2603,,136.231.7.16,<=,0b,0b,0b,0B,2023-12-07-12-54-53,0,2023-12-07 12:54:53
2604,2,172.30.74.51,=>,612b,612b,612b,153B,2023-12-07-12-54-53,153,2023-12-07 12:54:53
2605,,172.30.64.1,<=,1.07Kb,1.07Kb,1.07Kb,273B,2023-12-07-12-54-53,273,2023-12-07 12:54:53
2606,3,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-54-53,0,2023-12-07 12:54:53
2607,,172.30.64.1,<=,320b,320b,320b,80B,2023-12-07-12-54-53,80,2023-12-07 12:54:53
2608,1,172.30.74.51,=>,264Kb,264Kb,264Kb,66.0KB,2023-12-07-12-51-35,66000,2023-12-07 12:51:35
2609,,136.231.7.16,<=,32.9Mb,32.9Mb,32.9Mb,8.22MB,2023-12-07-12-51-35,8220000,2023-12-07 12:51:35
2610,2,172.30.74.51,=>,1.60Kb,1.60Kb,1.60Kb,410B,2023-12-07-12-51-35,410,2023-12-07 12:51:35
2611,,l03236.mshome.net,<=,3.82Kb,3.82Kb,3.82Kb,977B,2023-12-07-12-51-35,977,2023-12-07 12:51:35
2612,3,mdns.mcast.net,=>,0b,0b,0b,0B,2023-12-07-12-51-35,0,2023-12-07 12:51:35
2613,,l03236.mshome.net,<=,1.20Kb,1.20Kb,1.20Kb,308B,2023-12-07-12-51-35,308,2023-12-07 12:51:35
2614,1,172.30.74.51,=>,185Kb,185Kb,185Kb,46.3KB,2023-12-07-12-45-49,46300,2023-12-07 12:45:49
2615,,136.231.7.16,<=,23.4Mb,23.4Mb,23.4Mb,5.86MB,2023-12-07-12-45-49,5860000,2023-12-07 12:45:49
2616,2,172.30.74.51,=>,964b,964b,964b,241B,2023-12-07-12-45-49,241,2023-12-07 12:45:49
2617,,172.30.64.1,<=,2.24Kb,2.24Kb,2.24Kb,574B,2023-12-07-12-45-49,574,2023-12-07 12:45:49
2618,3,239.255.255.250,=>,0b,0b,0b,0B,2023-12-07-12-45-49,0,2023-12-07 12:45:49
2619,,172.30.64.1,<=,3.13Kb,3.13Kb,3.13Kb,802B,2023-12-07-12-45-49,802,2023-12-07 12:45:49
2620,4,224.0.0.251,=>,0b,0b,0b,0B,2023-12-07-12-45-49,0,2023-12-07 12:45:49
